year,province,source_income1,source_income2,source_income3,soc_eco_class1,soc_eco_class2,value,unit,attribute,source
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,เงินที่ได้รับเป็นการช่วยเหลือ,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,1646.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้จากทรัพย์สิน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,129.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ไม่ประจำ (ที่เป็นตัวเงิน),รายได้ไม่ประจำ (ที่เป็นตัวเงิน),รายได้ไม่ประจำ (ที่เป็นตัวเงิน),ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,349.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,21988.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ประจำ,รายได้ประจำ,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,21946.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้ที่เป็นตัวเงิน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,17385.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,ค่าจ้างและเงินเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,14480.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,กำไรสุทธิจากการทำธุรกิจ,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,996.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,กำไรสุทธิจากการทำการเกษตร,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,303.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,เงินที่ได้รับเป็นการช่วยเหลือ,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,1485.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้จากทรัพย์สิน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,121.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่ไม่เป็นตัวเงิน,รายได้ที่ไม่เป็นตัวเงิน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,4562.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ไม่ประจำ (ที่เป็นตัวเงิน),รายได้ไม่ประจำ (ที่เป็นตัวเงิน),รายได้ไม่ประจำ (ที่เป็นตัวเงิน),ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,41.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,20732.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ประจำ,รายได้ประจำ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,20085.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้ที่เป็นตัวเงิน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,15354.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,ค่าจ้างและเงินเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,998.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,กำไรสุทธิจากการทำธุรกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,1014.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,กำไรสุทธิจากการทำการเกษตร,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,365.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,เงินที่ได้รับเป็นการช่วยเหลือ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,12459.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้จากทรัพย์สิน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,518.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิษณุโลก,รายได้ประจำ,รายได้ที่ไม่เป็นตัวเงิน,รายได้ที่ไม่เป็นตัวเงิน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,4731.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิจิตร,รายได้ประจำ,รายได้ประจำ,รายได้ประจำ,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,27958.0,บาท,,สำนักงานสถิติแห่งชาติ
2566,พิจิตร,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้ที่เป็นตัวเงิน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,24447.0,บาท,,สำนักงานสถิติแห่งชาติ
