year,province,mthincome_mthexp_totaldebt_pctexptoincome,soc_eco_class1,soc_eco_class2,value,unit,attribute,source
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,32777.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,30176.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,43315.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,15236.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,20441.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,26182.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,21192.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,20898.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,21348.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,17456.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,22593.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,24188.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,27403.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,32695.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,13401.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,17005.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,23217.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,17975.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,18846.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,รวมทั้งสิ้น,รวมทั้งสิ้น,183408.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,259278.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,212800.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,326224.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,177002.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,578367.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,55675.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,16760.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,154622.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,54485.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,175617.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,รวมทั้งสิ้น,รวมทั้งสิ้น,86.35,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,84.44,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,75.73,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,73.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,90.81,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,75.48,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,87.95,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,83.19,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,88.68,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,84.82,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาญจนบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,90.18,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,21542.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,17093.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,21077.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,16068.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,27352.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,48650.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,12851.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,14463.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,24141.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,24760.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,รายได้ทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,17563.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,17852.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,13483.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,15806.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,10766.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,24676.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,42477.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,9759.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,11997.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,20927.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,19940.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,13521.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,รวมทั้งสิ้น,รวมทั้งสิ้น,48152.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,82438.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,95891.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,.00,บาท,"ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,49073.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,238519.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,1268.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,11906.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,20841.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,25237.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,12390.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,รวมทั้งสิ้น,รวมทั้งสิ้น,82.87,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,78.88,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,74.99,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,67.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,90.22,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,87.31,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,75.94,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,82.95,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,86.68,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,80.53,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สุพรรณบุรี,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,76.98,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,32692.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,26028.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,30211.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,75614.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,46995.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,44558.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,16021.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,20244.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,29449.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,23111.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,รายได้ทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,19572.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,25433.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,25103.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,25731.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,28718.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,29474.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,36264.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,14626.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,18565.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,26212.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,19747.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,18541.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,รวมทั้งสิ้น,รวมทั้งสิ้น,168027.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,182430.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครปฐม,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,1891697.00,บาท,,สำนักงานสถิติแห่งชาติ
